Generation,Inclinations,RAANs,Fitness1_crt,Fitness2_cdt
2,"[141.86775143782938, 160.22593726888255, 147.02898571354368]","[125.29309437172671, 247.11890657655027, 153.5074957041998]",57620.0,-3270.0
2,"[141.32328711711202, 161.10217394977388, 145.36202064580644]","[126.07498593324426, 247.15741012787146, 153.86185450334978]",60400.0,-3530.0
2,"[165.44732820092125, 158.71241616608918, 164.53911100417272]","[96.08820199440304, 290.32131594453574, 287.1820988669979]",79640.0,-5470.0
2,"[165.44732820092125, 158.71241616608918, 165.15698570325964]","[96.08820199440304, 290.32131594453574, 288.6592320019081]",80020.0,-5090.0
2,"[165.44732820092125, 158.71241616608918, 165.15698570325964]","[96.08820199440304, 290.32131594453574, 288.6592320019081]",80020.0,-5090.0
2,"[166.6078433961001, 163.60828252530771, 138.27145950490188]","[71.37732716841445, 357.0305604689292, 237.16143623238446]",80300.0,-4480.0
2,"[166.6078433961001, 163.60828252530771, 138.27145950490188]","[71.37732716841445, 357.0305604689292, 237.16143623238446]",80300.0,-4480.0
2,"[166.6078433961001, 163.60828252530771, 138.27145950490188]","[71.37732716841445, 357.0305604689292, 237.16143623238446]",80300.0,-4480.0
2,"[166.6078433961001, 163.60828252530771, 138.27145950490188]","[71.37732716841445, 357.0305604689292, 237.16143623238446]",80300.0,-4480.0
2,"[166.6078433961001, 163.60828252530771, 138.27145950490188]","[71.37732716841445, 357.0305604689292, 237.16143623238446]",80300.0,-4480.0
2,"[165.03995393731518, 158.91989392080555, 165.8487693253248]","[97.01790581379518, 289.0995153527976, 287.86620778795844]",80320.0,-4800.0
2,"[165.03995393731518, 158.71241616608918, 165.5806412228418]","[97.01790581379518, 290.32131594453574, 289.0578994556605]",80400.0,-4710.0
2,"[164.78803084426758, 159.48940594562745, 118.09603293423623]","[210.84714498022942, 334.71479393377376, 331.4853315025324]",80670.0,-4170.0
2,"[164.78803084426758, 159.48940594562745, 118.09603293423623]","[210.84714498022942, 334.71479393377376, 331.4853315025324]",80670.0,-4170.0
3,"[173.9885862631488, 174.0188656710117, 167.3557872582742]","[70.37398783572226, 345.760334458784, 14.121910339893411]",13240.0,-920.0
3,"[172.8358668080129, 173.63723414889841, 167.3557872582742]","[68.10305079292598, 345.1945570925125, 14.121910339893411]",13240.0,-920.0
3,"[173.9885862631488, 173.63723414889841, 167.3557872582742]","[70.37398783572226, 345.1945570925125, 14.121910339893411]",13240.0,-920.0
3,"[173.9885862631488, 173.63723414889841, 167.3557872582742]","[70.37398783572226, 345.1945570925125, 14.121910339893411]",13240.0,-920.0
3,"[173.9885862631488, 174.35357508536416, 167.3557872582742]","[70.37398783572226, 346.3608516117306, 14.121910339893411]",13240.0,-920.0
3,"[173.9885862631488, 173.63723414889841, 167.3557872582742]","[70.37398783572226, 345.1945570925125, 14.121910339893411]",13240.0,-920.0
3,"[173.9885862631488, 173.63723414889841, 167.3557872582742]","[70.37398783572226, 345.1945570925125, 14.121910339893411]",13240.0,-920.0
3,"[172.8358668080129, 173.63723414889841, 167.3557872582742]","[68.10305079292598, 345.1945570925125, 14.121910339893411]",13240.0,-920.0
3,"[174.0651375814965, 173.63723414889841, 166.04271833408293]","[68.27435265778003, 345.1945570925125, 14.897375054112617]",16800.0,-1470.0
3,"[172.8358668080129, 173.63723414889841, 166.37305368424427]","[68.10305079292598, 345.1945570925125, 15.322077648562033]",18290.0,-1350.0
3,"[169.37623844376193, 134.4833181523942, 178.46565468347382]","[100.73959057671982, 126.86007663277327, 148.29149485511962]",36730.0,-540.0
3,"[168.42168856709122, 134.22599567492097, 178.46565468347382]","[100.62459727785827, 127.5907435776091, 148.29149485511962]",38080.0,-530.0
3,"[161.11200128213028, 154.7011684847108, 140.4112130101817]","[163.3456595682534, 127.69284320528959, 98.34493107613426]",42480.0,-3880.0
3,"[160.11141830441903, 154.7011684847108, 142.30612175255797]","[163.13297393079077, 127.69284320528959, 98.24923582092747]",42620.0,-3750.0
3,"[160.11141830441903, 154.7011684847108, 142.30612175255797]","[163.13297393079077, 127.69284320528959, 98.24923582092747]",42620.0,-3750.0
3,"[160.62999454666155, 154.7011684847108, 142.30612175255797]","[163.28625745122798, 127.69284320528959, 98.24923582092747]",42650.0,-3720.0
3,"[158.81232222531358, 154.7011684847108, 143.10592589603283]","[162.47570221007658, 127.69284320528959, 99.15729225544585]",44350.0,-3350.0
3,"[125.59820805762844, 150.0652255333707, 117.02121241261939]","[131.74097304113928, 127.28769807926956, 105.00420812097603]",45480.0,-1840.0
3,"[134.2614503866102, 155.10406075041288, 131.19161652921292]","[128.9484708887333, 187.4692299441821, 129.4330313121629]",46780.0,-2240.0
3,"[160.11141830441903, 154.7011684847108, 140.88143396867588]","[163.13297393079077, 127.69284320528959, 98.2768516588975]",47050.0,-3740.0
3,"[158.89052810330287, 155.66397541940916, 140.0803835296969]","[162.78130803981463, 126.66083522021712, 98.6747142066056]",47450.0,-3340.0
3,"[160.11141830441903, 154.4637796798422, 140.45753183713185]","[163.13297393079077, 128.28340237077327, 99.04007386067997]",48360.0,-3770.0
3,"[160.11141830441903, 154.7011684847108, 140.45753183713185]","[163.13297393079077, 127.69284320528959, 99.04007386067997]",48370.0,-3760.0
3,"[160.11141830441903, 154.7011684847108, 140.45753183713185]","[163.13297393079077, 127.69284320528959, 99.04007386067997]",48370.0,-3760.0
3,"[160.11141830441903, 154.7011684847108, 140.5179270275941]","[163.13297393079077, 127.69284320528959, 99.05083410362883]",48370.0,-3760.0
3,"[160.11141830441903, 154.7011684847108, 140.45753183713185]","[163.13297393079077, 127.69284320528959, 99.04007386067997]",48370.0,-3760.0
3,"[160.11141830441903, 154.7011684847108, 140.45753183713185]","[163.13297393079077, 127.69284320528959, 99.04007386067997]",48370.0,-3760.0
3,"[160.11141830441903, 154.7011684847108, 140.45753183713185]","[163.13297393079077, 127.69284320528959, 99.04007386067997]",48370.0,-3760.0
3,"[160.11141830441903, 154.7011684847108, 140.45753183713185]","[163.13297393079077, 127.69284320528959, 99.04007386067997]",48370.0,-3760.0
3,"[160.11141830441903, 154.7011684847108, 140.45753183713185]","[163.13297393079077, 127.69284320528959, 99.04007386067997]",48370.0,-3760.0
3,"[160.11141830441903, 154.7011684847108, 140.45753183713185]","[163.13297393079077, 127.69284320528959, 99.04007386067997]",48370.0,-3760.0
3,"[160.11141830441903, 154.7011684847108, 140.45753183713185]","[163.13297393079077, 127.69284320528959, 99.04007386067997]",48370.0,-3760.0
3,"[160.11141830441903, 154.7011684847108, 140.45753183713185]","[163.13297393079077, 127.69284320528959, 99.04007386067997]",48370.0,-3760.0
3,"[160.11141830441903, 154.7011684847108, 140.5783222180564]","[163.13297393079077, 127.69284320528959, 99.06159434657769]",48380.0,-3750.0
3,"[160.11141830441903, 154.7011684847108, 140.5783222180564]","[163.13297393079077, 127.69284320528959, 99.06159434657769]",48380.0,-3750.0
3,"[165.94080113851714, 164.65060478415378, 153.22671860697056]","[115.61101516892742, 235.92769615636482, 56.998395927583815]",68170.0,-4790.0
3,"[165.44732820092125, 159.78323969524646, 164.53911100417272]","[96.08820199440304, 291.5776446513607, 287.1820988669979]",78930.0,-5940.0
3,"[165.44732820092125, 158.71241616608918, 164.53911100417272]","[96.08820199440304, 290.32131594453574, 287.1820988669979]",79640.0,-5470.0
3,"[165.44732820092125, 158.71241616608918, 165.15698570325964]","[96.08820199440304, 290.32131594453574, 288.6592320019081]",80020.0,-5090.0
