Generation,Inclinations,RAANs,Fitness1_crt,Fitness2_cdt
2,"[154.83545201167638, 166.8866964230421, 137.41574693903118]","[83.1700624707423, 90.4584080644993, 69.62073231467429]",34580.0,-2830.0
2,"[161.42788100559946, 147.5260256207253, 179.4818203921336]","[58.30006437230769, 73.6502784318441, 277.8021122361333]",34790.0,-2920.0
2,"[162.7473617116978, 165.49108662211881, 150.62624147695806]","[78.20636626621263, 94.33659611799429, 116.9197186318757]",35450.0,-5320.0
2,"[152.1631236605908, 163.03178138289553, 160.35359464723336]","[83.91446121922537, 106.15273615016085, 120.58697662887029]",35600.0,-5150.0
2,"[161.92262771778053, 155.0570957747299, 135.5549284853485]","[197.50296676006627, 177.9051418152124, 187.94232343020622]",36570.0,-3830.0
2,"[134.4188764855296, 179.48284705374368, 168.85995029206285]","[33.96597248882112, 174.690211094782, 16.926277286550814]",36710.0,-550.0
2,"[169.03308934220746, 143.54448597142624, 151.32801258953637]","[284.47641285274506, 193.96487193388054, 178.6375341064362]",37130.0,-1630.0
2,"[158.34077032083167, 146.54942122616538, 157.13279346612853]","[183.2071582225177, 189.853323216572, 167.03256812369764]",38040.0,-3550.0
2,"[147.1078697412089, 170.52953834628238, 133.93245683924505]","[187.43635840908814, 346.9150310862063, 170.98393039751903]",38930.0,-1310.0
2,"[153.5932083161565, 148.80212805118663, 154.18153787628898]","[132.31617335965242, 147.41191335633292, 171.3539391642376]",39170.0,-3000.0
2,"[148.95270439506652, 162.0556697927569, 156.37098561676913]","[156.58248873730165, 156.4660327307826, 128.59326388798917]",39240.0,-4120.0
2,"[151.23579249224582, 140.40576381433303, 166.4406800901468]","[120.47082326199165, 137.20314574022797, 203.793231683547]",39710.0,-2790.0
2,"[169.9212450681954, 160.13920115997374, 164.22329477833105]","[70.23293972655983, 106.67409869069039, 188.98697791144528]",40420.0,-3720.0
2,"[169.9212450681954, 160.13920115997374, 164.22329477833105]","[70.23293972655983, 106.67409869069039, 188.98697791144528]",40420.0,-3720.0
2,"[153.54397942236545, 155.2505187004529, 138.8898255146877]","[197.63949133552256, 191.45236338926873, 178.75944966840603]",40480.0,-2790.0
2,"[152.2092514068426, 157.34183554584249, 157.31789766021978]","[185.6171166913212, 205.68435276572308, 147.4364366316109]",41640.0,-3530.0
2,"[166.6349520164424, 157.7783896811157, 139.49296230913504]","[166.0215791594106, 168.77803806174424, 201.84960303570455]",41700.0,-3140.0
2,"[166.6349520164424, 157.7783896811157, 139.49296230913504]","[166.0215791594106, 168.77803806174424, 201.84960303570455]",41700.0,-3140.0
2,"[162.76635851430828, 157.7658556772867, 124.978382464102]","[184.57289367680602, 235.421153218524, 208.58602741367028]",41820.0,-4330.0
2,"[162.73848080011769, 148.16472978980894, 148.99196899046714]","[204.49030341004698, 195.45730127994082, 167.20120266650298]",41900.0,-4230.0
2,"[159.06050195689562, 159.741113270671, 151.40627307221303]","[110.20343852293857, 177.6469439236476, 153.88240216571563]",42340.0,-4320.0
2,"[138.24721740688946, 164.23720753305173, 148.45769860012518]","[172.77894635068515, 154.47016556369124, 122.44513403830612]",45130.0,-3730.0
